Planet's parameters | R_planet [Rj] :   1.0000   |  M_planet [Mj] :   1.0000   | a initial [au] :  2.000   | e initial [ø] :0.00   | omega_planet [rad/s] : 7.00E-05   | Q_p : 1.00E+05   | alpha_p : 0.26   | k2dt_planet : 1.00E-02
Environment parameters | Stellar model :   Stellar_models/m1.5_FeH0_4.14_schroeder_final.hr   | T_wind [K] :  2500.   | wind_speed [m/s] :  5000.   | mu : 1.38   | omega_star : 1.00E-07
Programmatical parameters | Sekhmet version : 5.1   | time0 [yr] : 2.560E+09   | max_duration [yr] : 1.000E+08   | max. rel. variat. a and e : 1.00E-02   | formalism : 3
time                 M_star      R_eff_star      L_star      dot_M_star       M_env        R_env            a           dot_a          e         omega_planet   omega_star
[yr]                 [M_Sun]      [R_Sun]        [L_Sun]     [M_Sun/yr]      [M_Sun]       [R_Sun]        [au]         [au/yr]        [ø]          [rad/s]        [rad/s]
2.5965624226E+09   1.48634E+00   1.28295E+01   6.09075E+01  -6.59899E-11   1.21141E+00   6.49578E-01   2.00217E+00   9.65300E-11   0.00000E+00   7.00000E-05   4.48329E-08
2.5969436930E+09   1.48631E+00   1.28680E+01   6.12167E+01  -6.59899E-11   1.21120E+00   6.46301E-01   2.00221E+00   9.65329E-11   0.00000E+00   7.00000E-05   4.45940E-08
2.5973249635E+09   1.48629E+00   1.29062E+01   6.15243E+01  -6.70296E-11   1.21100E+00   6.43070E-01   2.00224E+00   9.80570E-11   0.00000E+00   7.00000E-05   4.44739E-08
2.5980225657E+09   1.48624E+00   1.29446E+01   6.18369E+01  -6.70296E-11   1.21035E+00   6.44522E-01   2.00231E+00   9.80616E-11   0.00000E+00   7.00000E-05   4.42564E-08
2.5987201680E+09   1.48619E+00   1.29825E+01   6.21463E+01  -6.71915E-11   1.20971E+00   6.45987E-01   2.00238E+00   9.83043E-11   0.00000E+00   7.00000E-05   4.44951E-08
2.5996865103E+09   1.48613E+00   1.29400E+01   6.18270E+01  -6.71915E-11   1.20851E+00   6.50999E-01   2.00248E+00   9.83114E-11   0.00000E+00   7.00000E-05   4.48308E-08
2.6006528527E+09   1.48606E+00   1.28970E+01   6.15047E+01  -6.59805E-11   1.20730E+00   6.56056E-01   2.00257E+00   9.65476E-11   0.00000E+00   7.00000E-05   4.57828E-08
2.6009420293E+09   1.48604E+00   1.28569E+01   6.11968E+01  -6.59805E-11   1.20679E+00   6.60570E-01   2.00260E+00   9.65528E-11   0.00000E+00   7.00000E-05   4.60714E-08
2.6012312058E+09   1.48603E+00   1.28166E+01   6.08878E+01  -6.49926E-11   1.20628E+00   6.64971E-01   2.00262E+00   9.51096E-11   0.00000E+00   7.00000E-05   4.64441E-08
2.6014583854E+09   1.48601E+00   1.27757E+01   6.05807E+01  -6.49926E-11   1.20602E+00   6.62570E-01   2.00265E+00   9.51117E-11   0.00000E+00   7.00000E-05   4.67406E-08
2.6016855650E+09   1.48600E+00   1.27346E+01   6.02725E+01  -6.40861E-11   1.20574E+00   6.60390E-01   2.00267E+00   9.37868E-11   0.00000E+00   7.00000E-05   4.71021E-08
2.6018757780E+09   1.48598E+00   1.26927E+01   5.99689E+01  -6.40861E-11   1.20523E+00   6.68188E-01   2.00268E+00   9.37884E-11   0.00000E+00   7.00000E-05   4.74088E-08
2.6020659909E+09   1.48597E+00   1.26508E+01   5.96643E+01  -6.31352E-11   1.20472E+00   6.75729E-01   2.00270E+00   9.23984E-11   0.00000E+00   7.00000E-05   4.77442E-08
2.6022317462E+09   1.48596E+00   1.26111E+01   5.93607E+01  -6.31352E-11   1.20453E+00   6.72571E-01   2.00272E+00   9.23997E-11   0.00000E+00   7.00000E-05   4.80403E-08
2.6023975015E+09   1.48595E+00   1.25712E+01   5.90570E+01  -6.22285E-11   1.20434E+00   6.69549E-01   2.00273E+00   9.10739E-11   0.00000E+00   7.00000E-05   4.83941E-08
2.6025661542E+09   1.48594E+00   1.25229E+01   5.87450E+01  -6.22285E-11   1.20399E+00   6.71694E-01   2.00275E+00   9.10751E-11   0.00000E+00   7.00000E-05   4.87596E-08
2.6027348069E+09   1.48593E+00   1.24748E+01   5.84326E+01  -6.12587E-11   1.20363E+00   6.73701E-01   2.00276E+00   8.96570E-11   0.00000E+00   7.00000E-05   4.90865E-08
2.6028921724E+09   1.48592E+00   1.24351E+01   5.81264E+01  -6.12587E-11   1.20345E+00   6.70624E-01   2.00278E+00   8.96582E-11   0.00000E+00   7.00000E-05   4.93954E-08
2.6030495379E+09   1.48591E+00   1.23953E+01   5.78206E+01  -6.03856E-11   1.20326E+00   6.67701E-01   2.00279E+00   8.83814E-11   0.00000E+00   7.00000E-05   4.97095E-08
2.6032095927E+09   1.48590E+00   1.23544E+01   5.75294E+01  -6.03856E-11   1.20290E+00   6.70357E-01   2.00281E+00   8.83825E-11   0.00000E+00   7.00000E-05   5.00332E-08
2.6033696475E+09   1.48589E+00   1.23140E+01   5.72405E+01  -5.94694E-11   1.20255E+00   6.72959E-01   2.00282E+00   8.70426E-11   0.00000E+00   7.00000E-05   5.02449E-08
2.6035917787E+09   1.48588E+00   1.22778E+01   5.69553E+01  -5.94694E-11   1.20219E+00   6.73803E-01   2.00284E+00   8.70439E-11   0.00000E+00   7.00000E-05   5.05423E-08
2.6038139099E+09   1.48586E+00   1.22428E+01   5.66796E+01  -5.93732E-11   1.20183E+00   6.74673E-01   2.00286E+00   8.69046E-11   0.00000E+00   7.00000E-05   5.03438E-08
2.6041260038E+09   1.48585E+00   1.22805E+01   5.69725E+01  -5.93732E-11   1.20153E+00   6.77732E-01   2.00288E+00   8.69064E-11   0.00000E+00   7.00000E-05   5.00680E-08
2.6044380976E+09   1.48583E+00   1.23188E+01   5.72700E+01  -6.05283E-11   1.20122E+00   6.80714E-01   2.00291E+00   8.85993E-11   0.00000E+00   7.00000E-05   4.94460E-08
2.6045837320E+09   1.48582E+00   1.23573E+01   5.75628E+01  -6.05283E-11   1.20121E+00   6.79520E-01   2.00293E+00   8.86008E-11   0.00000E+00   7.00000E-05   4.91592E-08
2.6047293663E+09   1.48581E+00   1.23956E+01   5.78548E+01  -6.14238E-11   1.20120E+00   6.78310E-01   2.00294E+00   8.99127E-11   0.00000E+00   7.00000E-05   4.89157E-08
2.6049012052E+09   1.48580E+00   1.24346E+01   5.81644E+01  -6.14238E-11   1.20119E+00   6.76220E-01   2.00295E+00   8.99138E-11   0.00000E+00   7.00000E-05   4.86319E-08
2.6050730440E+09   1.48579E+00   1.24735E+01   5.84734E+01  -6.23721E-11   1.20118E+00   6.74355E-01   2.00297E+00   9.13031E-11   0.00000E+00   7.00000E-05   4.83478E-08
2.6052560586E+09   1.48578E+00   1.25154E+01   5.87799E+01  -6.23721E-11   1.20088E+00   6.81800E-01   2.00299E+00   9.13044E-11   0.00000E+00   7.00000E-05   4.80490E-08
2.6054390732E+09   1.48577E+00   1.25573E+01   5.90863E+01  -6.32672E-11   1.20058E+00   6.89013E-01   2.00300E+00   9.26161E-11   0.00000E+00   7.00000E-05   4.77467E-08
2.6056190242E+09   1.48575E+00   1.25992E+01   5.93891E+01  -6.32672E-11   1.20057E+00   6.86575E-01   2.00302E+00   9.26175E-11   0.00000E+00   7.00000E-05   4.74532E-08
2.6057989752E+09   1.48574E+00   1.26411E+01   5.96921E+01  -6.42309E-11   1.20056E+00   6.84131E-01   2.00304E+00   9.40296E-11   0.00000E+00   7.00000E-05   4.71757E-08
2.6059894598E+09   1.48573E+00   1.26834E+01   6.00155E+01  -6.42309E-11   1.20055E+00   6.81266E-01   2.00305E+00   9.40311E-11   0.00000E+00   7.00000E-05   4.68857E-08
2.6061799443E+09   1.48572E+00   1.27257E+01   6.03390E+01  -6.52475E-11   1.20053E+00   6.78631E-01   2.00307E+00   9.55208E-11   0.00000E+00   7.00000E-05   4.65924E-08
2.6063671545E+09   1.48571E+00   1.27681E+01   6.06584E+01  -6.52475E-11   1.20023E+00   6.85899E-01   2.00309E+00   9.55223E-11   0.00000E+00   7.00000E-05   4.63077E-08
2.6065543646E+09   1.48569E+00   1.28105E+01   6.09780E+01  -6.62157E-11   1.19993E+00   6.92934E-01   2.00311E+00   9.69413E-11   0.00000E+00   7.00000E-05   4.60172E-08
2.6067383844E+09   1.48568E+00   1.28533E+01   6.12971E+01  -6.62157E-11   1.19992E+00   6.90023E-01   2.00313E+00   9.69428E-11   0.00000E+00   7.00000E-05   4.57352E-08
2.6069224041E+09   1.48567E+00   1.28960E+01   6.16164E+01  -6.72112E-11   1.19991E+00   6.87106E-01   2.00314E+00   9.84018E-11   0.00000E+00   7.00000E-05   4.54640E-08
2.6071033262E+09   1.48566E+00   1.29368E+01   6.19388E+01  -6.72112E-11   1.19990E+00   6.84018E-01   2.00316E+00   9.84033E-11   0.00000E+00   7.00000E-05   4.52006E-08
2.6072842483E+09   1.48565E+00   1.29776E+01   6.22612E+01  -6.82285E-11   1.19989E+00   6.80929E-01   2.00318E+00   9.98942E-11   0.00000E+00   7.00000E-05   4.49235E-08
2.6074621799E+09   1.48563E+00   1.30200E+01   6.25798E+01  -6.82285E-11   1.19987E+00   6.77840E-01   2.00320E+00   9.98958E-11   0.00000E+00   7.00000E-05   4.46543E-08
2.6076401114E+09   1.48562E+00   1.30624E+01   6.28986E+01  -6.91923E-11   1.19985E+00   6.75009E-01   2.00322E+00   1.01309E-10   0.00000E+00   7.00000E-05   4.43895E-08
2.6078151309E+09   1.48561E+00   1.31037E+01   6.32164E+01  -6.91923E-11   1.19955E+00   6.82503E-01   2.00323E+00   1.01310E-10   0.00000E+00   7.00000E-05   4.41321E-08
2.6079901503E+09   1.48560E+00   1.31450E+01   6.35344E+01  -7.02875E-11   1.19926E+00   6.89732E-01   2.00325E+00   1.02915E-10   0.00000E+00   7.00000E-05   4.38867E-08
2.6081745359E+09   1.48558E+00   1.31869E+01   6.38742E+01  -7.02875E-11   1.19925E+00   6.86178E-01   2.00327E+00   1.02917E-10   0.00000E+00   7.00000E-05   4.36312E-08
2.6083589215E+09   1.48557E+00   1.32289E+01   6.42142E+01  -7.13346E-11   1.19923E+00   6.82626E-01   2.00329E+00   1.04452E-10   0.00000E+00   7.00000E-05   4.33479E-08
2.6085401799E+09   1.48556E+00   1.32746E+01   6.45528E+01  -7.13346E-11   1.19922E+00   6.79216E-01   2.00331E+00   1.04454E-10   0.00000E+00   7.00000E-05   4.30730E-08
2.6087214382E+09   1.48555E+00   1.33204E+01   6.48911E+01  -7.24198E-11   1.19920E+00   6.75930E-01   2.00333E+00   1.06044E-10   0.00000E+00   7.00000E-05   4.28160E-08
2.6089114415E+09   1.48553E+00   1.33657E+01   6.52352E+01  -7.24198E-11   1.19904E+00   6.77863E-01   2.00335E+00   1.06046E-10   0.00000E+00   7.00000E-05   4.25500E-08
2.6091014447E+09   1.48552E+00   1.34110E+01   6.55797E+01  -7.35362E-11   1.19887E+00   6.79804E-01   2.00337E+00   1.07683E-10   0.00000E+00   7.00000E-05   4.22854E-08
2.6092765287E+09   1.48550E+00   1.34529E+01   6.59136E+01  -7.35362E-11   1.19870E+00   6.81983E-01   2.00339E+00   1.07685E-10   0.00000E+00   7.00000E-05   4.20444E-08
2.6094516126E+09   1.48549E+00   1.34948E+01   6.62477E+01  -7.45894E-11   1.19854E+00   6.84016E-01   2.00341E+00   1.09229E-10   0.00000E+00   7.00000E-05   4.17933E-08
2.6096238891E+09   1.48548E+00   1.35379E+01   6.65861E+01  -7.45894E-11   1.19852E+00   6.80310E-01   2.00343E+00   1.09230E-10   0.00000E+00   7.00000E-05   4.15492E-08
2.6097961655E+09   1.48547E+00   1.35810E+01   6.69244E+01  -7.56922E-11   1.19851E+00   6.76742E-01   2.00345E+00   1.10847E-10   0.00000E+00   7.00000E-05   4.13199E-08
2.6099768975E+09   1.48545E+00   1.36239E+01   6.72720E+01  -7.56922E-11   1.19834E+00   6.78649E-01   2.00347E+00   1.10849E-10   0.00000E+00   7.00000E-05   4.10821E-08
2.6101576295E+09   1.48544E+00   1.36669E+01   6.76199E+01  -7.68744E-11   1.19817E+00   6.80561E-01   2.00349E+00   1.12582E-10   0.00000E+00   7.00000E-05   4.08289E-08
2.6103353220E+09   1.48543E+00   1.37120E+01   6.79769E+01  -7.68744E-11   1.19800E+00   6.82592E-01   2.00351E+00   1.12584E-10   0.00000E+00   7.00000E-05   4.05830E-08
2.6105130145E+09   1.48541E+00   1.37572E+01   6.83338E+01  -7.80083E-11   1.19783E+00   6.84623E-01   2.00353E+00   1.14247E-10   0.00000E+00   7.00000E-05   4.03419E-08
2.6106877396E+09   1.48540E+00   1.38010E+01   6.86850E+01  -7.80083E-11   1.19767E+00   6.86593E-01   2.00355E+00   1.14249E-10   0.00000E+00   7.00000E-05   4.01076E-08
2.6108624647E+09   1.48538E+00   1.38449E+01   6.90365E+01  -7.91788E-11   1.19750E+00   6.88409E-01   2.00357E+00   1.15965E-10   0.00000E+00   7.00000E-05   3.98741E-08
2.6110342910E+09   1.48537E+00   1.38882E+01   6.93957E+01  -7.91788E-11   1.19749E+00   6.84158E-01   2.00359E+00   1.15967E-10   0.00000E+00   7.00000E-05   3.96472E-08
2.6112061173E+09   1.48536E+00   1.39315E+01   6.97547E+01  -8.04344E-11   1.19747E+00   6.80054E-01   2.00361E+00   1.17808E-10   0.00000E+00   7.00000E-05   3.94120E-08
2.6113855803E+09   1.48534E+00   1.39786E+01   7.01239E+01  -8.04344E-11   1.19730E+00   6.81805E-01   2.00363E+00   1.17810E-10   0.00000E+00   7.00000E-05   3.91693E-08
2.6115650432E+09   1.48533E+00   1.40257E+01   7.04936E+01  -8.16070E-11   1.19713E+00   6.83567E-01   2.00365E+00   1.19530E-10   0.00000E+00   7.00000E-05   3.89286E-08
2.6117311442E+09   1.48531E+00   1.40693E+01   7.08539E+01  -8.16070E-11   1.19697E+00   6.85599E-01   2.00367E+00   1.19532E-10   0.00000E+00   7.00000E-05   3.87083E-08
2.6118972452E+09   1.48530E+00   1.41130E+01   7.12145E+01  -8.28545E-11   1.19680E+00   6.87467E-01   2.00369E+00   1.21361E-10   0.00000E+00   7.00000E-05   3.84763E-08
2.6120708026E+09   1.48529E+00   1.41612E+01   7.16006E+01  -8.28545E-11   1.19679E+00   6.82908E-01   2.00371E+00   1.21364E-10   0.00000E+00   7.00000E-05   3.82368E-08
2.6122443599E+09   1.48527E+00   1.42094E+01   7.19864E+01  -8.41120E-11   1.19677E+00   6.78497E-01   2.00373E+00   1.23208E-10   0.00000E+00   7.00000E-05   3.80150E-08
2.6124249525E+09   1.48526E+00   1.42564E+01   7.23689E+01  -8.41120E-11   1.19659E+00   6.79995E-01   2.00375E+00   1.23210E-10   0.00000E+00   7.00000E-05   3.77870E-08
2.6126055451E+09   1.48524E+00   1.43035E+01   7.27521E+01  -8.54166E-11   1.19642E+00   6.81509E-01   2.00378E+00   1.25124E-10   0.00000E+00   7.00000E-05   3.75436E-08
2.6127731941E+09   1.48523E+00   1.43502E+01   7.31285E+01  -8.54166E-11   1.19625E+00   6.83496E-01   2.00380E+00   1.25126E-10   0.00000E+00   7.00000E-05   3.73204E-08
2.6129408431E+09   1.48521E+00   1.43970E+01   7.35051E+01  -8.67158E-11   1.19607E+00   6.85488E-01   2.00382E+00   1.27031E-10   0.00000E+00   7.00000E-05   3.71026E-08
2.6131056920E+09   1.48520E+00   1.44422E+01   7.38820E+01  -8.67158E-11   1.19590E+00   6.87645E-01   2.00384E+00   1.27034E-10   0.00000E+00   7.00000E-05   3.68909E-08
2.6132705409E+09   1.48518E+00   1.44875E+01   7.42590E+01  -8.80014E-11   1.19572E+00   6.89796E-01   2.00386E+00   1.28920E-10   0.00000E+00   7.00000E-05   3.66673E-08
2.6134421858E+09   1.48517E+00   1.45376E+01   7.46580E+01  -8.80014E-11   1.19554E+00   6.91803E-01   2.00388E+00   1.28922E-10   0.00000E+00   7.00000E-05   3.64374E-08
2.6136138307E+09   1.48515E+00   1.45875E+01   7.50570E+01  -8.93473E-11   1.19537E+00   6.93625E-01   2.00391E+00   1.30896E-10   0.00000E+00   7.00000E-05   3.62197E-08
2.6137825543E+09   1.48514E+00   1.46345E+01   7.54465E+01  -8.93473E-11   1.19535E+00   6.88290E-01   2.00393E+00   1.30899E-10   0.00000E+00   7.00000E-05   3.60082E-08
2.6139512778E+09   1.48512E+00   1.46816E+01   7.58364E+01  -9.07118E-11   1.19534E+00   6.83139E-01   2.00395E+00   1.32900E-10   0.00000E+00   7.00000E-05   3.57866E-08
2.6141171328E+09   1.48511E+00   1.47303E+01   7.62330E+01  -9.07118E-11   1.19516E+00   6.85054E-01   2.00397E+00   1.32903E-10   0.00000E+00   7.00000E-05   3.55715E-08
2.6142829877E+09   1.48509E+00   1.47790E+01   7.66297E+01  -9.21253E-11   1.19498E+00   6.86971E-01   2.00399E+00   1.34976E-10   0.00000E+00   7.00000E-05   3.53562E-08
2.6144460265E+09   1.48508E+00   1.48272E+01   7.70270E+01  -9.21253E-11   1.19480E+00   6.88957E-01   2.00402E+00   1.34979E-10   0.00000E+00   7.00000E-05   3.51471E-08
2.6146090652E+09   1.48506E+00   1.48754E+01   7.74247E+01  -9.34512E-11   1.19462E+00   6.90943E-01   2.00404E+00   1.36924E-10   0.00000E+00   7.00000E-05   3.49381E-08
2.6147694162E+09   1.48505E+00   1.49232E+01   7.78270E+01  -9.34512E-11   1.19445E+00   6.92949E-01   2.00406E+00   1.36927E-10   0.00000E+00   7.00000E-05   3.47349E-08
2.6149297672E+09   1.48503E+00   1.49709E+01   7.82291E+01  -9.48920E-11   1.19427E+00   6.94752E-01   2.00408E+00   1.39040E-10   0.00000E+00   7.00000E-05   3.45369E-08
2.6150962196E+09   1.48502E+00   1.50196E+01   7.86395E+01  -9.48920E-11   1.19426E+00   6.88930E-01   2.00411E+00   1.39043E-10   0.00000E+00   7.00000E-05   3.43339E-08
2.6152626720E+09   1.48500E+00   1.50683E+01   7.90504E+01  -9.63281E-11   1.19424E+00   6.83313E-01   2.00413E+00   1.41150E-10   0.00000E+00   7.00000E-05   3.41232E-08
2.6154177150E+09   1.48499E+00   1.51157E+01   7.94527E+01  -9.63281E-11   1.19406E+00   6.85293E-01   2.00415E+00   1.41153E-10   0.00000E+00   7.00000E-05   3.39293E-08
2.6155727580E+09   1.48497E+00   1.51630E+01   7.98546E+01  -9.73741E-11   1.19388E+00   6.87446E-01   2.00417E+00   1.42688E-10   0.00000E+00   7.00000E-05   3.37291E-08
2.6156577909E+09   1.48496E+00   1.51900E+01   8.00698E+01  -9.73741E-11   1.19371E+00   6.91958E-01   2.00419E+00   1.42690E-10   0.00000E+00   7.00000E-05   3.36201E-08
2.6157428238E+09   1.48496E+00   1.52170E+01   8.02853E+01  -9.88888E-11   1.19354E+00   6.96244E-01   2.00420E+00   1.44912E-10   0.00000E+00   7.00000E-05   3.35127E-08
2.6159769251E+09   1.48493E+00   1.52903E+01   8.08990E+01  -9.88888E-11   1.19333E+00   6.96236E-01   2.00423E+00   1.44915E-10   0.00000E+00   7.00000E-05   3.32223E-08
2.6162110263E+09   1.48491E+00   1.53636E+01   8.15134E+01  -1.00714E-10   1.19312E+00   6.96309E-01   2.00427E+00   1.47593E-10   0.00000E+00   7.00000E-05   3.29217E-08
2.6163666155E+09   1.48489E+00   1.54145E+01   8.19472E+01  -1.00714E-10   1.19292E+00   6.99262E-01   2.00429E+00   1.47597E-10   0.00000E+00   7.00000E-05   3.27243E-08
2.6165222047E+09   1.48488E+00   1.54654E+01   8.23809E+01  -1.02269E-10   1.19273E+00   7.01968E-01   2.00431E+00   1.49879E-10   0.00000E+00   7.00000E-05   3.25302E-08
2.6166832012E+09   1.48486E+00   1.55177E+01   8.28220E+01  -1.02269E-10   1.19271E+00   6.95693E-01   2.00434E+00   1.49882E-10   0.00000E+00   7.00000E-05   3.23318E-08
2.6168441977E+09   1.48485E+00   1.55699E+01   8.32633E+01  -1.03855E-10   1.19269E+00   6.89664E-01   2.00436E+00   1.52209E-10   0.00000E+00   7.00000E-05   3.21336E-08
2.6169945519E+09   1.48483E+00   1.56190E+01   8.36845E+01  -1.03855E-10   1.19249E+00   6.92500E-01   2.00438E+00   1.52212E-10   0.00000E+00   7.00000E-05   3.19507E-08
2.6171449060E+09   1.48481E+00   1.56682E+01   8.41061E+01  -1.05364E-10   1.19229E+00   6.95343E-01   2.00441E+00   1.54427E-10   0.00000E+00   7.00000E-05   3.17583E-08
2.6172927743E+09   1.48480E+00   1.57192E+01   8.45369E+01  -1.05364E-10   1.19209E+00   6.98398E-01   2.00443E+00   1.54430E-10   0.00000E+00   7.00000E-05   3.15714E-08
2.6174406425E+09   1.48478E+00   1.57703E+01   8.49676E+01  -1.06940E-10   1.19189E+00   7.01182E-01   2.00445E+00   1.56743E-10   0.00000E+00   7.00000E-05   3.13883E-08
2.6175937189E+09   1.48477E+00   1.58224E+01   8.54115E+01  -1.06940E-10   1.19188E+00   6.94670E-01   2.00448E+00   1.56746E-10   0.00000E+00   7.00000E-05   3.12010E-08
2.6177467952E+09   1.48475E+00   1.58746E+01   8.58555E+01  -1.08594E-10   1.19185E+00   6.88416E-01   2.00450E+00   1.59175E-10   0.00000E+00   7.00000E-05   3.10095E-08
2.6178972633E+09   1.48473E+00   1.59274E+01   8.62982E+01  -1.08594E-10   1.19165E+00   6.91137E-01   2.00453E+00   1.59178E-10   0.00000E+00   7.00000E-05   3.08236E-08
2.6180477314E+09   1.48472E+00   1.59802E+01   8.67413E+01  -1.10179E-10   1.19145E+00   6.93858E-01   2.00455E+00   1.61504E-10   0.00000E+00   7.00000E-05   3.06419E-08
2.6181956723E+09   1.48470E+00   1.60313E+01   8.71878E+01  -1.10179E-10   1.19125E+00   6.96552E-01   2.00457E+00   1.61507E-10   0.00000E+00   7.00000E-05   3.04655E-08
2.6183436132E+09   1.48469E+00   1.60824E+01   8.76343E+01  -1.11896E-10   1.19105E+00   6.99234E-01   2.00460E+00   1.64027E-10   0.00000E+00   7.00000E-05   3.02866E-08
2.6184963448E+09   1.48467E+00   1.61363E+01   8.80959E+01  -1.11896E-10   1.19085E+00   7.01611E-01   2.00462E+00   1.64030E-10   0.00000E+00   7.00000E-05   3.01043E-08
2.6186490764E+09   1.48465E+00   1.61901E+01   8.85584E+01  -1.13593E-10   1.19065E+00   7.03723E-01   2.00465E+00   1.66522E-10   0.00000E+00   7.00000E-05   2.99170E-08
2.6187920871E+09   1.48463E+00   1.62422E+01   8.90206E+01  -1.13593E-10   1.19063E+00   6.97070E-01   2.00467E+00   1.66525E-10   0.00000E+00   7.00000E-05   2.97437E-08
2.6189350977E+09   1.48462E+00   1.62942E+01   8.94827E+01  -1.15344E-10   1.19061E+00   6.90688E-01   2.00470E+00   1.69096E-10   0.00000E+00   7.00000E-05   2.95727E-08
2.6190827431E+09   1.48460E+00   1.63477E+01   8.99577E+01  -1.15344E-10   1.19041E+00   6.93204E-01   2.00472E+00   1.69099E-10   0.00000E+00   7.00000E-05   2.93983E-08
2.6192303884E+09   1.48458E+00   1.64012E+01   9.04327E+01  -1.17092E-10   1.19021E+00   6.95844E-01   2.00475E+00   1.71666E-10   0.00000E+00   7.00000E-05   2.92203E-08
2.6193755305E+09   1.48457E+00   1.64551E+01   9.09019E+01  -1.17092E-10   1.18992E+00   7.02505E-01   2.00477E+00   1.71670E-10   0.00000E+00   7.00000E-05   2.90475E-08
2.6195206725E+09   1.48455E+00   1.65091E+01   9.13718E+01  -1.18889E-10   1.18965E+00   7.08761E-01   2.00480E+00   1.74307E-10   0.00000E+00   7.00000E-05   2.88666E-08
2.6196633689E+09   1.48453E+00   1.65649E+01   9.18541E+01  -1.18889E-10   1.18963E+00   7.01753E-01   2.00482E+00   1.74311E-10   0.00000E+00   7.00000E-05   2.86910E-08
2.6198060653E+09   1.48452E+00   1.66207E+01   9.23359E+01  -1.20690E-10   1.18961E+00   6.95142E-01   2.00485E+00   1.76955E-10   0.00000E+00   7.00000E-05   2.85251E-08
2.6199530124E+09   1.48450E+00   1.66755E+01   9.28205E+01  -1.20690E-10   1.18933E+00   7.01547E-01   2.00487E+00   1.76959E-10   0.00000E+00   7.00000E-05   2.83563E-08
2.6200999594E+09   1.48448E+00   1.67304E+01   9.33057E+01  -1.22519E-10   1.18904E+00   7.07981E-01   2.00490E+00   1.79645E-10   0.00000E+00   7.00000E-05   2.81798E-08
2.6202378565E+09   1.48446E+00   1.67845E+01   9.37843E+01  -1.22519E-10   1.18876E+00   7.14961E-01   2.00492E+00   1.79649E-10   0.00000E+00   7.00000E-05   2.80161E-08
2.6203757535E+09   1.48445E+00   1.68385E+01   9.42627E+01  -1.24377E-10   1.18849E+00   7.21497E-01   2.00495E+00   1.82377E-10   0.00000E+00   7.00000E-05   2.78542E-08
2.6205178218E+09   1.48443E+00   1.68941E+01   9.47502E+01  -1.24377E-10   1.18847E+00   7.13966E-01   2.00498E+00   1.82381E-10   0.00000E+00   7.00000E-05   2.76894E-08
2.6206598901E+09   1.48441E+00   1.69496E+01   9.52382E+01  -1.26309E-10   1.18845E+00   7.06868E-01   2.00500E+00   1.85218E-10   0.00000E+00   7.00000E-05   2.75243E-08
2.6207995475E+09   1.48439E+00   1.70047E+01   9.57314E+01  -1.26309E-10   1.18817E+00   7.13619E-01   2.00503E+00   1.85222E-10   0.00000E+00   7.00000E-05   2.73639E-08
2.6209392049E+09   1.48438E+00   1.70600E+01   9.62257E+01  -1.28164E-10   1.18789E+00   7.19930E-01   2.00505E+00   1.87946E-10   0.00000E+00   7.00000E-05   2.71917E-08
2.6210703263E+09   1.48436E+00   1.71157E+01   9.67198E+01  -1.28164E-10   1.18787E+00   7.12760E-01   2.00508E+00   1.87950E-10   0.00000E+00   7.00000E-05   2.70320E-08
